Player,Team,GAME_DATE,MATCHUP,Win/Loss,Minutes,2PTMade,2PTAttempted,2PT_%,3PTMade,3PT_Attempted,3PT_%,FreeThrowsMade,FreeThrowsAttempted,FreeThrow%,OffensiveRebounds,DefensiveRebounds,TotRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,Points,+/-
Marvin Bagley III,Pistons,"NOV 02, 2023",DET @ NOP,L,13,3,7,42.9%,0,0,0.0%,0,0,0.0%,4,5,9,0,0,1,1,0,6,5
Marvin Bagley III,Pistons,"NOV 01, 2023",DET vs. POR,L,33,3,10,30.0%,0,2,0.0%,4,5,80.0%,0,6,6,3,0,2,5,3,10,8
Marvin Bagley III,Pistons,"OCT 30, 2023",DET @ OKC,L,24,3,4,75.0%,0,0,0.0%,7,8,87.5%,1,3,4,1,0,0,0,1,13,0
Marvin Bagley III,Pistons,"OCT 28, 2023",DET vs. CHI,W,15,5,8,62.5%,1,1,100.0%,0,0,0.0%,2,4,6,0,0,0,0,2,11,10
Marvin Bagley III,Pistons,"OCT 27, 2023",DET @ CHA,W,13,5,9,55.6%,0,1,0.0%,4,5,80.0%,0,4,4,1,0,0,0,0,14,7
Marvin Bagley III,Pistons,"OCT 25, 2023",DET @ MIA,L,16,3,3,100.0%,0,0,0.0%,2,2,100.0%,2,6,8,3,0,1,1,1,8,3
Marvin Bagley III - Average,Average,,,,19.6,4.3,7.3,63.3%,0.1,0.4,8.3%,2.7,2.9,70.6%,1.8,3.5,5.3,1.2,0.0,0.6,1.5,1.8,11.4,3.3
Amari Bailey,Hornets,"NOV 12, 2023",CHA @ NYK,L,3,1,3,33.3%,0,0,0.0%,0,0,0.0%,2,0,2,0,0,0,0,0,2,7
Amari Bailey - Average,Average,,,,3.0,1.0,3.0,33.3%,0.0,0.0,0.0%,0.0,0.0,0.0%,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
Patrick Baldwin Jr.,Wizards,"OCT 30, 2023",WAS vs. BOS,L,6,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,1,0,0,0,0,0,4
Patrick Baldwin Jr.,Wizards,"OCT 25, 2023",WAS @ IND,L,3,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,2
Patrick Baldwin Jr. - Average,Average,,,,4.5,0.0,1.0,0.0%,0.0,0.5,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0
LaMelo Ball,Hornets,"NOV 14, 2023",CHA vs. MIA,L,39,9,26,34.6%,4,10,40.0%,6,6,100.0%,2,4,6,11,3,0,8,5,28,2
LaMelo Ball,Hornets,"NOV 12, 2023",CHA @ NYK,L,33,13,20,65.0%,4,8,50.0%,2,2,100.0%,3,4,7,6,1,1,2,2,32,-32
LaMelo Ball,Hornets,"NOV 10, 2023",CHA @ WAS,W,38,9,19,47.4%,4,8,50.0%,3,4,75.0%,3,3,6,6,2,0,2,5,25,0
LaMelo Ball,Hornets,"NOV 08, 2023",CHA vs. WAS,L,36,13,22,59.1%,3,9,33.3%,5,7,71.4%,3,1,4,7,1,0,6,3,34,-3
LaMelo Ball,Hornets,"NOV 05, 2023",CHA @ DAL,L,39,11,23,47.8%,5,10,50.0%,3,3,100.0%,2,8,10,13,1,1,3,6,30,1
LaMelo Ball,Hornets,"NOV 04, 2023",CHA @ IND,W,31,4,15,26.7%,2,7,28.6%,1,1,100.0%,1,1,2,11,2,0,6,5,11,-15
LaMelo Ball,Hornets,"NOV 01, 2023",CHA @ HOU,L,33,7,15,46.7%,2,6,33.3%,3,4,75.0%,1,0,1,5,1,0,3,4,19,-14
LaMelo Ball,Hornets,"OCT 30, 2023",CHA vs. BKN,L,22,3,12,25.0%,0,6,0.0%,2,2,100.0%,0,3,3,8,2,0,3,6,8,-3
LaMelo Ball,Hornets,"OCT 27, 2023",CHA vs. DET,L,33,4,17,23.5%,2,7,28.6%,10,12,83.3%,3,6,9,9,2,1,4,1,20,-7
LaMelo Ball,Hornets,"OCT 25, 2023",CHA vs. ATL,W,31,4,15,26.7%,4,11,36.4%,3,4,75.0%,1,5,6,10,1,0,3,3,15,7
LaMelo Ball - Average,Average,,,,33.5,7.7,18.4,40.2%,3.0,8.2,35.0%,3.8,4.5,88.0%,1.9,3.5,5.4,8.6,1.6,0.3,4.0,4.0,22.2,-6.4
Mo Bamba,76ers,"NOV 06, 2023",PHI vs. WAS,W,4,0,0,0.0%,0,0,0.0%,2,2,100.0%,0,2,2,0,0,1,2,1,2,-6
Mo Bamba,76ers,"NOV 04, 2023",PHI vs. PHX,W,2,0,2,0.0%,0,0,0.0%,0,0,0.0%,2,0,2,0,0,0,0,1,0,-5
Mo Bamba,76ers,"NOV 02, 2023",PHI vs. TOR,W,1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,2,2,0,0,0,1,1,0,-2
Mo Bamba,76ers,"OCT 29, 2023",PHI vs. POR,W,2,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,1,0,0,0,0
Mo Bamba - Average,Average,,,,2.2,0.0,0.5,0.0%,0.0,0.0,0.0%,0.5,0.5,25.0%,0.5,1.0,1.5,0.0,0.0,0.5,0.8,0.8,0.5,-3.2
Paolo Banchero,Magic,"NOV 14, 2023",ORL @ BKN,L,35,6,15,40.0%,4,7,57.1%,3,6,50.0%,0,6,6,3,2,1,2,0,19,-16
Paolo Banchero,Magic,"NOV 11, 2023",ORL vs. MIL,W,38,10,22,45.5%,2,5,40.0%,4,5,80.0%,3,9,12,5,1,0,3,2,26,10
Paolo Banchero,Magic,"NOV 09, 2023",ORL vs. ATL,L,34,7,14,50.0%,1,3,33.3%,2,4,50.0%,4,4,8,4,1,0,5,4,17,-5
Paolo Banchero,Magic,"NOV 06, 2023",ORL vs. DAL,L,37,8,18,44.4%,0,1,0.0%,6,6,100.0%,1,4,5,6,0,0,6,5,22,-15
Paolo Banchero,Magic,"NOV 04, 2023",ORL vs. LAL,W,34,9,15,60.0%,2,4,50.0%,5,7,71.4%,1,6,7,10,1,1,4,2,25,23
Paolo Banchero,Magic,"NOV 02, 2023",ORL @ UTA,W,36,9,13,69.2%,1,2,50.0%,11,15,73.3%,2,7,9,5,3,2,6,4,30,-5
Paolo Banchero,Magic,"OCT 31, 2023",ORL @ LAC,L,32,5,13,38.5%,1,3,33.3%,4,8,50.0%,0,4,4,4,4,0,3,3,15,-15
Paolo Banchero,Magic,"OCT 30, 2023",ORL @ LAL,L,30,4,14,28.6%,1,5,20.0%,0,2,0.0%,1,4,5,5,0,0,2,3,9,-12
Paolo Banchero,Magic,"OCT 27, 2023",ORL @ POR,W,35,5,12,41.7%,0,0,0.0%,4,9,44.4%,2,5,7,4,2,0,3,1,14,2
Paolo Banchero,Magic,"OCT 25, 2023",ORL vs. HOU,W,28,3,6,50.0%,0,1,0.0%,6,7,85.7%,0,5,5,5,1,0,1,2,12,11
Paolo Banchero - Average,Average,,,,33.9,6.6,14.2,46.8%,1.2,3.1,28.4%,4.5,6.9,60.5%,1.4,5.4,6.8,5.1,1.5,0.4,3.5,2.6,18.9,-2.2
Desmond Bane,Grizzlies,"NOV 14, 2023",MEM @ LAL,L,27,5,10,50.0%,2,6,33.3%,3,3,100.0%,0,1,1,5,0,0,2,1,15,-24
Desmond Bane,Grizzlies,"NOV 12, 2023",MEM @ LAC,W,35,10,24,41.7%,3,11,27.3%,4,6,66.7%,1,3,4,6,0,1,4,4,27,11
Desmond Bane,Grizzlies,"NOV 10, 2023",MEM vs. UTA,L,38,14,28,50.0%,7,13,53.8%,2,3,66.7%,0,4,4,8,1,2,3,3,37,1
Desmond Bane,Grizzlies,"NOV 08, 2023",MEM vs. MIA,L,36,4,16,25.0%,2,8,25.0%,5,6,83.3%,0,5,5,3,1,2,1,3,15,-18
Desmond Bane,Grizzlies,"NOV 05, 2023",MEM @ POR,W,34,13,27,48.1%,3,9,33.3%,1,1,100.0%,0,8,8,5,1,0,3,5,30,8
Desmond Bane,Grizzlies,"NOV 03, 2023",MEM @ POR,L,45,13,26,50.0%,3,9,33.3%,4,5,80.0%,1,7,8,7,4,3,3,5,33,11
Desmond Bane,Grizzlies,"NOV 01, 2023",MEM @ UTA,L,27,7,19,36.8%,4,12,33.3%,3,3,100.0%,1,2,3,0,1,0,2,1,21,-25
Desmond Bane,Grizzlies,"OCT 30, 2023",MEM vs. DAL,L,37,12,17,70.6%,3,7,42.9%,3,4,75.0%,2,4,6,3,3,0,2,3,30,0
Desmond Bane,Grizzlies,"OCT 28, 2023",MEM @ WAS,L,34,10,20,50.0%,4,10,40.0%,2,2,100.0%,1,1,2,5,1,1,5,4,26,-11
Desmond Bane,Grizzlies,"OCT 27, 2023",MEM vs. DEN,L,32,4,17,23.5%,1,10,10.0%,6,6,100.0%,1,2,3,3,2,0,2,3,15,-8
Desmond Bane,Grizzlies,"OCT 25, 2023",MEM vs. NOP,L,36,11,22,50.0%,5,10,50.0%,4,5,80.0%,0,5,5,5,2,1,2,1,31,6
Desmond Bane - Average,Average,,,,34.6,9.4,20.5,45.1%,3.4,9.5,34.7%,3.4,4.0,86.5%,0.6,3.8,4.5,4.5,1.5,0.9,2.6,3.0,25.5,-4.5
Dalano Banton,Celtics,"NOV 11, 2023",BOS vs. TOR,W,6,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-2
Dalano Banton,Celtics,"NOV 10, 2023",BOS vs. BKN,W,4,0,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,1,0,0,0,0,0,0,-6
Dalano Banton,Celtics,"NOV 01, 2023",BOS vs. IND,W,8,4,4,100.0%,0,0,0.0%,3,3,100.0%,0,3,3,1,1,0,0,2,11,3
Dalano Banton,Celtics,"OCT 30, 2023",BOS @ WAS,W,10,1,3,33.3%,0,1,0.0%,0,0,0.0%,2,0,2,1,0,0,1,1,2,-17
Dalano Banton - Average,Average,,,,7.0,1.2,2.2,33.3%,0.0,0.5,0.0%,0.8,0.8,25.0%,0.8,0.8,1.5,0.5,0.2,0.0,0.2,0.8,3.2,-5.5
Dominick Barlow,Spurs,"NOV 14, 2023",SAS @ OKC,L,5,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,1,1,0,0,0,0,0,0,2
Dominick Barlow,Spurs,"NOV 08, 2023",SAS @ NYK,L,3,1,1,100.0%,0,0,0.0%,0,2,0.0%,0,1,1,0,0,0,0,0,2,0
Dominick Barlow,Spurs,"NOV 06, 2023",SAS @ IND,L,8,1,4,25.0%,0,0,0.0%,2,2,100.0%,0,0,0,0,0,0,0,1,4,-1
Dominick Barlow,Spurs,"OCT 29, 2023",SAS @ LAC,L,5,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-10
Dominick Barlow - Average,Average,,,,5.2,0.5,1.2,31.2%,0.0,0.0,0.0%,0.5,1.0,25.0%,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.2,1.5,-2.2
Harrison Barnes,Kings,"NOV 13, 2023",SAC vs. CLE,W,22,2,4,50.0%,0,2,0.0%,0,0,0.0%,2,3,5,3,0,0,1,0,4,8
Harrison Barnes,Kings,"NOV 10, 2023",SAC vs. OKC,W,26,1,8,12.5%,0,4,0.0%,2,2,100.0%,2,2,4,1,0,0,1,1,4,7
Harrison Barnes,Kings,"NOV 08, 2023",SAC vs. POR,W,36,5,8,62.5%,2,5,40.0%,0,0,0.0%,1,4,5,0,1,0,1,3,12,-1
Harrison Barnes,Kings,"NOV 06, 2023",SAC @ HOU,L,22,1,6,16.7%,0,4,0.0%,1,2,50.0%,0,0,0,1,0,0,0,0,3,-21
Harrison Barnes,Kings,"NOV 04, 2023",SAC @ HOU,L,32,3,7,42.9%,3,4,75.0%,4,5,80.0%,0,3,3,0,0,0,0,0,13,-19
Harrison Barnes,Kings,"NOV 01, 2023",SAC @ GSW,L,31,4,8,50.0%,4,7,57.1%,2,2,100.0%,1,0,1,1,1,0,1,0,14,2
Harrison Barnes,Kings,"OCT 29, 2023",SAC vs. LAL,W,39,3,9,33.3%,0,4,0.0%,2,2,100.0%,0,2,2,2,0,1,0,1,8,-4
Harrison Barnes,Kings,"OCT 27, 2023",SAC vs. GSW,L,30,4,5,80.0%,1,2,50.0%,1,4,25.0%,1,3,4,1,1,0,0,1,10,-9
Harrison Barnes,Kings,"OCT 25, 2023",SAC @ UTA,W,33,11,16,68.8%,5,7,71.4%,6,6,100.0%,0,4,4,2,1,0,1,2,33,10
Harrison Barnes - Average,Average,,,,30.1,3.8,7.9,46.3%,1.7,4.3,32.6%,2.0,2.6,61.7%,0.8,2.3,3.1,1.2,0.4,0.1,0.6,0.9,11.2,-3.0
Scottie Barnes,Raptors,"NOV 13, 2023",TOR vs. WAS,W,38,8,17,47.1%,0,2,0.0%,3,4,75.0%,3,6,9,4,5,0,1,3,19,-3
Scottie Barnes,Raptors,"NOV 11, 2023",TOR @ BOS,L,29,4,15,26.7%,2,9,22.2%,0,0,0.0%,1,4,5,4,1,1,1,1,10,-28
Scottie Barnes,Raptors,"NOV 08, 2023",TOR @ DAL,W,39,4,15,26.7%,0,4,0.0%,6,8,75.0%,6,8,14,7,4,2,0,2,14,9
Scottie Barnes,Raptors,"NOV 05, 2023",TOR @ SAS,W,42,9,20,45.0%,5,10,50.0%,7,11,63.6%,4,7,11,6,3,3,3,1,30,14
Scottie Barnes,Raptors,"NOV 02, 2023",TOR @ PHI,L,35,9,16,56.3%,2,7,28.6%,4,4,100.0%,2,6,8,8,0,0,1,4,24,-11
Scottie Barnes,Raptors,"NOV 01, 2023",TOR vs. MIL,W,29,8,16,50.0%,4,6,66.7%,1,1,100.0%,5,7,12,5,1,2,3,1,21,14
Scottie Barnes,Raptors,"OCT 30, 2023",TOR vs. POR,L,37,8,19,42.1%,1,4,25.0%,3,3,100.0%,4,8,12,2,2,1,4,3,20,1
Scottie Barnes,Raptors,"OCT 28, 2023",TOR vs. PHI,L,37,11,16,68.8%,2,5,40.0%,0,0,0.0%,1,7,8,5,0,2,1,3,24,-6
Scottie Barnes,Raptors,"OCT 27, 2023",TOR @ CHI,L,39,9,14,64.3%,1,2,50.0%,3,4,75.0%,1,9,10,10,0,2,7,5,22,15
Scottie Barnes,Raptors,"OCT 25, 2023",TOR vs. MIN,W,37,6,16,37.5%,1,4,25.0%,4,6,66.7%,1,7,8,5,2,5,4,1,17,2
Scottie Barnes - Average,Average,,,,36.2,7.6,16.4,46.5%,1.8,5.3,30.8%,3.1,4.1,65.5%,2.8,6.9,9.7,5.6,1.8,1.8,2.5,2.4,20.1,0.7
RJ Barrett,Knicks,"NOV 12, 2023",NYK vs. CHA,W,31,9,16,56.3%,4,6,66.7%,2,3,66.7%,0,4,4,2,1,1,1,1,24,26
RJ Barrett,Knicks,"NOV 08, 2023",NYK vs. SAS,W,32,8,17,47.1%,5,9,55.6%,3,3,100.0%,0,2,2,6,1,0,0,2,24,26
RJ Barrett,Knicks,"NOV 06, 2023",NYK vs. LAC,W,31,9,16,56.3%,2,4,50.0%,6,6,100.0%,1,5,6,4,0,0,5,1,26,13
RJ Barrett,Knicks,"OCT 31, 2023",NYK @ CLE,W,25,5,13,38.5%,3,5,60.0%,3,4,75.0%,1,2,3,0,0,0,1,2,16,14
RJ Barrett,Knicks,"OCT 28, 2023",NYK @ NOP,L,30,7,16,43.8%,1,6,16.7%,3,4,75.0%,0,3,3,2,0,1,3,0,18,-15
RJ Barrett,Knicks,"OCT 27, 2023",NYK @ ATL,W,34,9,15,60.0%,3,5,60.0%,5,6,83.3%,1,2,3,6,1,0,3,2,26,6
RJ Barrett,Knicks,"OCT 25, 2023",NYK vs. BOS,L,36,8,20,40.0%,2,5,40.0%,6,7,85.7%,1,2,3,2,1,0,2,0,24,6
RJ Barrett - Average,Average,,,,31.3,7.9,16.1,48.9%,2.9,5.7,49.9%,4.0,4.7,83.7%,0.6,2.9,3.4,3.1,0.6,0.3,2.1,1.1,22.6,10.9
Charles Bassey,Spurs,"NOV 14, 2023",SAS @ OKC,L,17,3,5,60.0%,0,0,0.0%,0,0,0.0%,2,5,7,1,0,0,0,1,6,-3
Charles Bassey,Spurs,"NOV 12, 2023",SAS vs. MIA,L,6,1,2,50.0%,0,0,0.0%,1,2,50.0%,3,2,5,1,1,0,1,2,3,-4
Charles Bassey,Spurs,"NOV 10, 2023",SAS vs. MIN,L,11,1,3,33.3%,0,1,0.0%,0,0,0.0%,2,4,6,2,0,2,0,1,2,-4
Charles Bassey,Spurs,"NOV 08, 2023",SAS @ NYK,L,15,3,3,100.0%,0,0,0.0%,0,0,0.0%,1,3,4,1,1,2,0,1,6,-4
Charles Bassey,Spurs,"NOV 06, 2023",SAS @ IND,L,17,5,5,100.0%,0,0,0.0%,0,0,0.0%,2,1,3,1,3,0,1,3,10,-26
Charles Bassey,Spurs,"NOV 05, 2023",SAS vs. TOR,L,9,1,1,100.0%,0,0,0.0%,0,0,0.0%,1,1,2,0,0,0,1,1,2,8
Charles Bassey,Spurs,"NOV 02, 2023",SAS @ PHX,W,6,1,1,100.0%,0,0,0.0%,1,1,100.0%,0,1,1,1,1,0,1,0,3,8
Charles Bassey,Spurs,"OCT 31, 2023",SAS @ PHX,W,15,1,2,50.0%,0,0,0.0%,0,0,0.0%,1,2,3,1,0,1,1,4,2,-13
Charles Bassey,Spurs,"OCT 29, 2023",SAS @ LAC,L,16,3,4,75.0%,0,0,0.0%,0,0,0.0%,1,4,5,1,1,1,0,2,6,9
Charles Bassey,Spurs,"OCT 27, 2023",SAS vs. HOU,W,7,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,2,3,0,0,0,0,1,0,-3
Charles Bassey,Spurs,"OCT 25, 2023",SAS vs. DAL,L,13,1,1,100.0%,0,0,0.0%,0,0,0.0%,1,4,5,2,1,0,1,0,2,-6
Charles Bassey - Average,Average,,,,12.0,1.8,2.5,69.8%,0.0,0.1,0.0%,0.2,0.3,13.6%,1.4,2.6,4.0,1.0,0.7,0.5,0.5,1.5,3.8,-3.5
Emoni Bates,Cavaliers,"NOV 11, 2023",CLE @ GSW,W,1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-6
Emoni Bates,Cavaliers,"OCT 31, 2023",CLE vs. NYK,L,23,3,8,37.5%,2,5,40.0%,1,2,50.0%,1,5,6,1,0,1,1,1,9,-9
Emoni Bates,Cavaliers,"OCT 28, 2023",CLE vs. IND,L,7,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-15
Emoni Bates - Average,Average,,,,10.3,1.0,3.0,12.5%,0.7,2.0,13.3%,0.3,0.7,16.7%,0.3,1.7,2.0,0.3,0.0,0.3,0.3,0.3,3.0,-10.0
Keita Bates-Diop,Suns,"NOV 12, 2023",PHX vs. OKC,L,27,3,9,33.3%,0,1,0.0%,0,0,0.0%,4,4,8,2,0,0,1,3,6,-4
Keita Bates-Diop,Suns,"NOV 10, 2023",PHX vs. LAL,L,30,4,11,36.4%,1,6,16.7%,2,2,100.0%,2,3,5,0,2,0,0,0,11,-6
Keita Bates-Diop,Suns,"NOV 08, 2023",PHX @ CHI,W,31,2,4,50.0%,2,4,50.0%,1,2,50.0%,1,4,5,3,1,3,0,3,7,19
Keita Bates-Diop,Suns,"NOV 05, 2023",PHX @ DET,W,20,0,3,0.0%,0,1,0.0%,0,0,0.0%,2,4,6,1,0,1,0,0,0,1
Keita Bates-Diop,Suns,"NOV 04, 2023",PHX @ PHI,L,24,3,6,50.0%,2,3,66.7%,0,1,0.0%,0,3,3,2,1,2,0,0,8,-2
Keita Bates-Diop,Suns,"NOV 02, 2023",PHX vs. SAS,L,18,5,7,71.4%,1,3,33.3%,2,4,50.0%,0,2,2,0,0,0,0,1,13,7
Keita Bates-Diop,Suns,"OCT 28, 2023",PHX vs. UTA,W,6,1,2,50.0%,0,0,0.0%,0,0,0.0%,0,1,1,1,0,0,0,0,2,-4
Keita Bates-Diop - Average,Average,,,,22.3,2.6,6.0,41.6%,0.9,2.6,23.8%,0.7,1.3,28.6%,1.3,3.0,4.3,1.3,0.6,0.9,0.1,1.0,6.7,1.6
Nicolas Batum,76ers,"NOV 12, 2023",PHI vs. IND,W,33,3,5,60.0%,3,5,60.0%,0,0,0.0%,2,5,7,0,1,3,1,2,9,1
Nicolas Batum,76ers,"NOV 10, 2023",PHI @ DET,W,26,1,2,50.0%,1,2,50.0%,0,0,0.0%,1,2,3,3,1,0,0,4,3,13
Nicolas Batum,76ers,"NOV 08, 2023",PHI vs. BOS,W,26,2,3,66.7%,1,2,50.0%,0,0,0.0%,2,2,4,1,0,1,0,2,5,7
Nicolas Batum,76ers,"NOV 06, 2023",PHI vs. WAS,W,17,4,5,80.0%,3,4,75.0%,0,0,0.0%,0,2,2,0,1,0,0,1,11,28
Nicolas Batum,76ers,"OCT 29, 2023",LAC vs. SAS,W,15,0,4,0.0%,0,4,0.0%,0,0,0.0%,0,2,2,1,1,0,1,1,0,6
Nicolas Batum,76ers,"OCT 27, 2023",LAC @ UTA,L,30,3,4,75.0%,2,3,66.7%,0,0,0.0%,0,2,2,3,1,3,0,4,8,-4
Nicolas Batum,76ers,"OCT 25, 2023",LAC vs. POR,W,9,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,3,3,1,1,1,0,0,0,-2
Nicolas Batum - Average,Average,,,,22.3,1.9,3.3,47.4%,1.4,2.9,43.1%,0.0,0.0,0.0%,0.7,2.6,3.3,1.3,0.9,1.1,0.3,2.0,5.1,7.0
Bradley Beal,Suns,"NOV 12, 2023",PHX vs. OKC,L,30,6,17,35.3%,0,5,0.0%,3,6,50.0%,1,7,8,5,0,0,5,5,15,-18
Bradley Beal,Suns,"NOV 10, 2023",PHX vs. LAL,L,32,9,17,52.9%,2,4,50.0%,4,6,66.7%,2,2,4,2,2,0,2,4,24,-14
Bradley Beal,Suns,"NOV 08, 2023",PHX @ CHI,W,24,3,12,25.0%,3,6,50.0%,4,4,100.0%,0,4,4,4,0,1,2,0,13,16
Bradley Beal - Average,Average,,,,28.7,6.0,15.3,37.7%,1.7,5.0,33.3%,3.7,5.3,72.2%,1.0,4.3,5.3,3.7,0.7,0.3,3.0,3.0,17.3,-5.3
Malik Beasley,Bucks,"NOV 13, 2023",MIL vs. CHI,W,21,3,6,50.0%,3,6,50.0%,0,0,0.0%,1,1,2,0,0,0,0,3,9,-9
Malik Beasley,Bucks,"NOV 11, 2023",MIL @ ORL,L,20,0,4,0.0%,0,3,0.0%,0,0,0.0%,0,2,2,1,0,0,1,3,0,-6
Malik Beasley,Bucks,"NOV 09, 2023",MIL @ IND,L,29,4,10,40.0%,3,6,50.0%,2,2,100.0%,1,3,4,2,1,0,0,2,13,-10
Malik Beasley,Bucks,"NOV 08, 2023",MIL vs. DET,W,25,4,6,66.7%,1,2,50.0%,1,1,100.0%,2,4,6,2,1,0,0,0,10,24
Malik Beasley,Bucks,"NOV 06, 2023",MIL @ BKN,W,14,1,5,20.0%,1,5,20.0%,0,0,0.0%,0,6,6,0,0,0,1,2,3,-9
Malik Beasley,Bucks,"NOV 03, 2023",MIL vs. NYK,W,22,0,2,0.0%,0,1,0.0%,0,0,0.0%,0,3,3,3,0,0,0,2,0,6
Malik Beasley,Bucks,"NOV 01, 2023",MIL @ TOR,L,25,7,10,70.0%,6,9,66.7%,0,0,0.0%,0,2,2,0,2,0,0,2,20,-23
Malik Beasley,Bucks,"OCT 30, 2023",MIL vs. MIA,W,32,2,8,25.0%,1,6,16.7%,0,2,0.0%,0,3,3,2,2,0,2,3,5,-10
Malik Beasley,Bucks,"OCT 29, 2023",MIL vs. ATL,L,32,6,12,50.0%,4,10,40.0%,2,4,50.0%,1,3,4,1,2,0,2,3,18,-26
Malik Beasley,Bucks,"OCT 26, 2023",MIL vs. PHI,W,31,2,4,50.0%,1,1,100.0%,0,0,0.0%,0,4,4,3,2,0,2,1,5,-5
Malik Beasley - Average,Average,,,,25.1,2.9,6.7,37.2%,2.0,4.9,39.3%,0.5,0.9,25.0%,0.5,3.1,3.6,1.4,1.0,0.0,0.8,2.1,8.3,-6.8
MarJon Beauchamp,Bucks,"NOV 13, 2023",MIL vs. CHI,W,20,3,7,42.9%,2,4,50.0%,0,0,0.0%,1,4,5,2,1,1,1,1,8,7
MarJon Beauchamp,Bucks,"NOV 11, 2023",MIL @ ORL,L,20,2,7,28.6%,0,2,0.0%,1,3,33.3%,1,3,4,0,0,0,3,2,5,-19
MarJon Beauchamp,Bucks,"NOV 09, 2023",MIL @ IND,L,13,2,4,50.0%,1,2,50.0%,0,0,0.0%,1,3,4,2,0,0,0,0,5,6
MarJon Beauchamp,Bucks,"NOV 08, 2023",MIL vs. DET,W,27,4,8,50.0%,0,3,0.0%,2,2,100.0%,1,1,2,1,0,0,1,4,10,-25
MarJon Beauchamp,Bucks,"NOV 06, 2023",MIL @ BKN,W,16,1,2,50.0%,1,1,100.0%,0,0,0.0%,1,0,1,2,1,0,1,0,3,18
MarJon Beauchamp,Bucks,"NOV 03, 2023",MIL vs. NYK,W,13,5,7,71.4%,3,5,60.0%,0,1,0.0%,1,1,2,2,0,0,0,2,13,5
MarJon Beauchamp,Bucks,"NOV 01, 2023",MIL @ TOR,L,16,2,5,40.0%,2,5,40.0%,2,2,100.0%,0,2,2,0,0,0,0,0,8,5
MarJon Beauchamp,Bucks,"OCT 29, 2023",MIL vs. ATL,L,16,3,5,60.0%,2,2,100.0%,0,0,0.0%,1,0,1,0,0,0,1,3,8,-2
MarJon Beauchamp,Bucks,"OCT 26, 2023",MIL vs. PHI,W,16,2,3,66.7%,0,1,0.0%,0,0,0.0%,1,1,2,0,0,0,0,3,4,-3
MarJon Beauchamp - Average,Average,,,,17.4,2.7,5.3,51.1%,1.2,2.8,44.4%,0.6,0.9,25.9%,0.9,1.7,2.6,1.0,0.2,0.1,0.8,1.7,7.1,-0.9
Davis Bertans,Thunder,"NOV 12, 2023",OKC @ PHX,W,3,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-5
Davis Bertans,Thunder,"NOV 08, 2023",OKC vs. CLE,W,10,0,3,0.0%,0,3,0.0%,3,3,100.0%,0,0,0,1,1,0,0,2,3,4
Davis Bertans,Thunder,"OCT 30, 2023",OKC vs. DET,W,13,1,2,50.0%,1,2,50.0%,3,3,100.0%,0,1,1,0,0,0,0,1,6,8
Davis Bertans - Average,Average,,,,8.7,0.3,1.7,16.7%,0.3,1.7,16.7%,2.0,2.0,66.7%,0.0,0.3,0.3,0.3,0.3,0.0,0.0,1.0,3.0,2.3
Patrick Beverley,76ers,"NOV 14, 2023",PHI vs. IND,L,28,1,3,33.3%,0,2,0.0%,0,0,0.0%,0,5,5,2,0,0,0,5,2,-9
Patrick Beverley,76ers,"NOV 12, 2023",PHI vs. IND,W,17,1,4,25.0%,1,4,25.0%,0,0,0.0%,1,1,2,1,1,0,0,3,3,3
Patrick Beverley,76ers,"NOV 10, 2023",PHI @ DET,W,5,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0,0,0,0,0,-8
Patrick Beverley,76ers,"NOV 08, 2023",PHI vs. BOS,W,15,1,2,50.0%,0,1,0.0%,0,0,0.0%,0,5,5,4,0,0,0,2,2,4
Patrick Beverley,76ers,"NOV 06, 2023",PHI vs. WAS,W,12,2,3,66.7%,1,2,50.0%,1,1,100.0%,2,2,4,5,1,1,1,0,6,27
Patrick Beverley,76ers,"NOV 04, 2023",PHI vs. PHX,W,12,0,1,0.0%,0,1,0.0%,0,0,0.0%,1,3,4,1,0,0,0,1,0,-2
